"","times","temp","rh","rain","ws","wd","wd_sd","lon","lat","station","YYYY","MM","DD","hh","mm","Datum","Stunde","Minute","T-005","T020","GS200","Akku","Blatt","T005","ss"
"5549",2022-08-20 04:00:00,16.5,83.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,4,0,2022-08-20,4,0,17.4,TRUE,0,12.4,0,NA,0
"5550",2022-08-20 05:00:00,16.1,86.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,5,0,2022-08-20,5,0,17.2,TRUE,9.1,12.4,0,NA,0
"5551",2022-08-20 06:00:00,17.7,84.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,6,0,2022-08-20,6,0,17.4,TRUE,52.8,12.6,0,NA,0
"5552",2022-08-20 07:00:00,19.9,83.2,0.4,0.7,TRUE,20,9.916,51.41866,14,2022,8,20,7,0,2022-08-20,7,0,17.8,TRUE,131.6,13.2,58.3,NA,0
"5553",2022-08-20 08:00:00,19.9,91.4,2,0.1,TRUE,20,9.916,51.41866,14,2022,8,20,8,0,2022-08-20,8,0,18.2,TRUE,159.4,13.6,100,NA,0
"5554",2022-08-20 09:00:00,22.1,83.8,0,0.2,TRUE,20,9.916,51.41866,14,2022,8,20,9,0,2022-08-20,9,0,18.8,TRUE,380.4,13.7,45,NA,0
"5555",2022-08-20 10:00:00,22.3,80.2,0,0.7,TRUE,20,9.916,51.41866,14,2022,8,20,10,0,2022-08-20,10,0,19.3,TRUE,348.1,13.7,0,NA,0
"5556",2022-08-20 11:00:00,24.4,70.7,0,1.1,TRUE,20,9.916,51.41866,14,2022,8,20,11,0,2022-08-20,11,0,20.2,TRUE,641.8,13.7,0,NA,0
"5557",2022-08-20 12:00:00,24,69.9,0.2,2.1,TRUE,20,9.916,51.41866,14,2022,8,20,12,0,2022-08-20,12,0,20.9,TRUE,557.1,13.7,13.3,NA,0
"5558",2022-08-20 13:00:00,25.4,65.4,0,1.4,TRUE,20,9.916,51.41866,14,2022,8,20,13,0,2022-08-20,13,0,21.2,TRUE,775.1,13.7,0,NA,0
"5559",2022-08-20 14:00:00,24.4,66.3,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,20,14,0,2022-08-20,14,0,21.1,TRUE,266.7,13.5,0,NA,0
"5560",2022-08-20 15:00:00,21.9,76.6,0,2.4,TRUE,20,9.916,51.41866,14,2022,8,20,15,0,2022-08-20,15,0,20.6,TRUE,253.6,13.6,1.7,NA,0
"5561",2022-08-20 16:00:00,21.7,76.6,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,20,16,0,2022-08-20,16,0,20.2,TRUE,196,13.6,0,NA,0
"5562",2022-08-20 17:00:00,22.7,70,0,0.7,TRUE,20,9.916,51.41866,14,2022,8,20,17,0,2022-08-20,17,0,20,TRUE,234.5,13.7,0,NA,0
"5563",2022-08-20 18:00:00,22,73.7,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,20,18,0,2022-08-20,18,0,19.7,TRUE,61.6,13.4,0,NA,0
"5564",2022-08-20 19:00:00,19.5,85.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,19,0,2022-08-20,19,0,19.2,TRUE,5.4,12.8,0,NA,0
"5565",2022-08-20 20:00:00,18.9,89.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,20,0,2022-08-20,20,0,18.9,TRUE,0,12.6,0,NA,0
"5566",2022-08-20 21:00:00,17.2,93.3,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,21,0,2022-08-20,21,0,18.4,TRUE,0,12.5,95,NA,0
"5567",2022-08-20 22:00:00,15.9,96.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,22,0,2022-08-20,22,0,17.9,TRUE,0,12.5,100,NA,0
"5568",2022-08-20 23:00:00,14.5,97.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,20,23,0,2022-08-20,23,0,17.4,TRUE,0,12.4,100,NA,0
"5569",2022-08-21,13.2,98.8,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,0,0,2022-08-21,0,0,16.9,TRUE,0,12.4,100,NA,0
"5570",2022-08-21 01:00:00,12.4,99.3,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,1,0,2022-08-21,1,0,16.6,TRUE,0,12.4,100,NA,0
"5571",2022-08-21 02:00:00,11.8,99.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,2,0,2022-08-21,2,0,16.3,TRUE,0,12.4,100,NA,0
"5572",2022-08-21 03:00:00,11.4,100,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,3,0,2022-08-21,3,0,16,TRUE,0,12.3,100,NA,0
"5573",2022-08-21 04:00:00,11.5,99.8,0.2,0,TRUE,20,9.916,51.41866,14,2022,8,21,4,0,2022-08-21,4,0,15.9,TRUE,0,12.3,100,NA,0
"5574",2022-08-21 05:00:00,11.9,100,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,5,0,2022-08-21,5,0,15.9,TRUE,5.7,12.3,100,NA,0
"5575",2022-08-21 06:00:00,13.5,99.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,6,0,2022-08-21,6,0,15.9,TRUE,104.5,12.8,100,NA,0
"5576",2022-08-21 07:00:00,17.4,98.8,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,7,0,2022-08-21,7,0,16.4,TRUE,235.7,13.6,100,NA,0
"5577",2022-08-21 08:00:00,22.1,80,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,21,8,0,2022-08-21,8,0,17.2,TRUE,441.1,13.7,45,NA,0
"5578",2022-08-21 09:00:00,25,63.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,9,0,2022-08-21,9,0,18.3,TRUE,629.7,13.8,0,NA,0
"5579",2022-08-21 10:00:00,25.1,56.1,0,1.3,TRUE,20,9.916,51.41866,14,2022,8,21,10,0,2022-08-21,10,0,19.6,TRUE,785.8,13.7,0,NA,0
"5580",2022-08-21 11:00:00,25.1,47.9,0,1.4,TRUE,20,9.916,51.41866,14,2022,8,21,11,0,2022-08-21,11,0,20.6,TRUE,782.9,13.7,0,NA,0
"5581",2022-08-21 12:00:00,25.8,42.2,0,1.3,TRUE,20,9.916,51.41866,14,2022,8,21,12,0,2022-08-21,12,0,21.3,TRUE,849.3,13.7,0,NA,0
"5582",2022-08-21 13:00:00,26.4,37.4,0,1.3,TRUE,20,9.916,51.41866,14,2022,8,21,13,0,2022-08-21,13,0,21.7,TRUE,821.3,13.6,0,NA,0
"5583",2022-08-21 14:00:00,27.3,36.5,0,1.6,TRUE,20,9.916,51.41866,14,2022,8,21,14,0,2022-08-21,14,0,21.9,TRUE,782,13.6,0,NA,0
"5584",2022-08-21 15:00:00,27.6,35.9,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,21,15,0,2022-08-21,15,0,21.6,TRUE,607.5,13.6,0,NA,0
"5585",2022-08-21 16:00:00,27.4,34.8,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,21,16,0,2022-08-21,16,0,21.2,TRUE,439.7,13.6,0,NA,0
"5586",2022-08-21 17:00:00,25.9,36.7,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,21,17,0,2022-08-21,17,0,20.6,TRUE,206.2,13.6,0,NA,0
"5587",2022-08-21 18:00:00,24.2,41.8,0,0.8,TRUE,20,9.916,51.41866,14,2022,8,21,18,0,2022-08-21,18,0,20,TRUE,61.3,13.4,0,NA,0
"5588",2022-08-21 19:00:00,20.9,51.5,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,21,19,0,2022-08-21,19,0,19.2,TRUE,3.1,12.8,0,NA,0
"5589",2022-08-21 20:00:00,16.6,67.9,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,21,20,0,2022-08-21,20,0,18.3,TRUE,0,12.6,0,NA,0
"5590",2022-08-21 21:00:00,14.1,76.7,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,21,0,2022-08-21,21,0,17.5,TRUE,0,12.5,0,NA,0
"5591",2022-08-21 22:00:00,13.2,79.7,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,22,0,2022-08-21,22,0,17,TRUE,0,12.5,0,NA,0
"5592",2022-08-21 23:00:00,12.5,84.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,21,23,0,2022-08-21,23,0,16.7,TRUE,0,12.4,15,NA,0
"5593",2022-08-22,11.3,88.5,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,0,0,2022-08-22,0,0,16.3,TRUE,0,12.4,100,NA,0
"5594",2022-08-22 01:00:00,10.7,91.1,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,1,0,2022-08-22,1,0,16.1,TRUE,0,12.4,100,NA,0
"5595",2022-08-22 02:00:00,9.6,93.1,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,2,0,2022-08-22,2,0,15.7,TRUE,0,12.4,100,NA,0
"5596",2022-08-22 03:00:00,8.8,95.4,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,3,0,2022-08-22,3,0,15.4,TRUE,0,12.3,100,NA,0
"5597",2022-08-22 04:00:00,8.4,96.5,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,4,0,2022-08-22,4,0,15,TRUE,0,12.3,100,NA,0
"5598",2022-08-22 05:00:00,8.6,97.7,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,5,0,2022-08-22,5,0,14.8,TRUE,16.8,12.3,100,NA,0
"5599",2022-08-22 06:00:00,14.4,87,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,6,0,2022-08-22,6,0,14.9,TRUE,138.3,12.9,100,NA,0
"5600",2022-08-22 07:00:00,15.9,80.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,7,0,2022-08-22,7,0,15.3,TRUE,176.2,13.5,45,NA,0
"5601",2022-08-22 08:00:00,22.2,63.3,0,0,TRUE,20,9.916,51.41866,14,2022,8,22,8,0,2022-08-22,8,0,16.3,TRUE,533,13.8,0,NA,0
"5602",2022-08-22 09:00:00,24.4,54.4,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,22,9,0,2022-08-22,9,0,17.4,TRUE,624.9,13.8,0,NA,0
"5603",2022-08-22 10:00:00,27,47,0,0.2,TRUE,20,9.916,51.41866,14,2022,8,22,10,0,2022-08-22,10,0,19,TRUE,758.2,13.6,0,NA,0
"5604",2022-08-22 11:00:00,27.9,40.5,0,0.5,TRUE,20,9.916,51.41866,14,2022,8,22,11,0,2022-08-22,11,0,20.4,TRUE,851.3,13.6,0,NA,0
"5605",2022-08-22 12:00:00,28.2,38.8,0,1.2,TRUE,20,9.916,51.41866,14,2022,8,22,12,0,2022-08-22,12,0,21.1,TRUE,816.5,13.6,0,NA,0
"5606",2022-08-22 13:00:00,27.7,37.6,0,0.9,TRUE,20,9.916,51.41866,14,2022,8,22,13,0,2022-08-22,13,0,21.2,TRUE,463.4,13.6,0,NA,0
"5607",2022-08-22 14:00:00,28.2,35,0,0.7,TRUE,20,9.916,51.41866,14,2022,8,22,14,0,2022-08-22,14,0,20.8,TRUE,481.1,13.6,0,NA,0
"5608",2022-08-22 15:00:00,30,28.6,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,22,15,0,2022-08-22,15,0,21,TRUE,661,13.5,0,NA,0
"5609",2022-08-22 16:00:00,27.9,34.4,0,0.6,TRUE,20,9.916,51.41866,14,2022,8,22,16,0,2022-08-22,16,0,20.6,TRUE,265,13.5,0,NA,0
"5610",2022-08-22 17:00:00,28.7,28.2,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,22,17,0,2022-08-22,17,0,20.1,TRUE,237.4,13.6,0,NA,0
"5611",2022-08-22 18:00:00,26.3,35,0,2.8,TRUE,20,9.916,51.41866,14,2022,8,22,18,0,2022-08-22,18,0,19.7,TRUE,58.3,13.4,0,NA,0
"5612",2022-08-22 19:00:00,23.7,42.4,0,2.7,TRUE,20,9.916,51.41866,14,2022,8,22,19,0,2022-08-22,19,0,19.1,TRUE,3.1,12.9,0,NA,0
"5613",2022-08-22 20:00:00,22.1,47.7,0,2.7,TRUE,20,9.916,51.41866,14,2022,8,22,20,0,2022-08-22,20,0,18.5,TRUE,0,12.7,0,NA,0
"5614",2022-08-22 21:00:00,20,54.6,0,0.7,TRUE,20,9.916,51.41866,14,2022,8,22,21,0,2022-08-22,21,0,18,TRUE,0,12.5,0,NA,0
"5615",2022-08-22 22:00:00,18.1,61.7,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,22,22,0,2022-08-22,22,0,17.6,TRUE,0,12.5,0,NA,0
"5616",2022-08-22 23:00:00,17.6,65.9,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,22,23,0,2022-08-22,23,0,17.2,TRUE,0,12.5,0,NA,0
"5617",2022-08-23,18.7,63.9,0,0.6,TRUE,20,9.916,51.41866,14,2022,8,23,0,0,2022-08-23,0,0,17.2,TRUE,0,12.5,0,NA,0
"5618",2022-08-23 01:00:00,18.5,65.1,0,1,TRUE,20,9.916,51.41866,14,2022,8,23,1,0,2022-08-23,1,0,17.2,TRUE,0,12.5,0,NA,0
"5619",2022-08-23 02:00:00,18.5,65.5,0,2,TRUE,20,9.916,51.41866,14,2022,8,23,2,0,2022-08-23,2,0,17.1,TRUE,0,12.5,0,NA,0
"5620",2022-08-23 03:00:00,17.7,68.8,0,0.9,TRUE,20,9.916,51.41866,14,2022,8,23,3,0,2022-08-23,3,0,17,TRUE,0,12.4,0,NA,0
"5621",2022-08-23 04:00:00,17.6,69.1,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,23,4,0,2022-08-23,4,0,17,TRUE,0,12.4,0,NA,0
"5622",2022-08-23 05:00:00,17.4,70.6,0,2.3,TRUE,20,9.916,51.41866,14,2022,8,23,5,0,2022-08-23,5,0,16.9,TRUE,29.5,12.5,0,NA,0
"5623",2022-08-23 06:00:00,19.4,65.2,0,2.2,TRUE,20,9.916,51.41866,14,2022,8,23,6,0,2022-08-23,6,0,17.1,TRUE,166,13.2,0,NA,0
"5624",2022-08-23 07:00:00,21.8,55.2,0,2.6,TRUE,20,9.916,51.41866,14,2022,8,23,7,0,2022-08-23,7,0,17.7,TRUE,355.9,13.6,0,NA,0
"5625",2022-08-23 08:00:00,22.7,50.1,0,3.2,TRUE,20,9.916,51.41866,14,2022,8,23,8,0,2022-08-23,8,0,18.3,TRUE,397.2,13.7,0,NA,0
"5626",2022-08-23 09:00:00,25,42.6,0,3,TRUE,20,9.916,51.41866,14,2022,8,23,9,0,2022-08-23,9,0,19.1,TRUE,608.2,13.8,0,NA,0
"5627",2022-08-23 10:00:00,26.6,36.5,0,3,TRUE,20,9.916,51.41866,14,2022,8,23,10,0,2022-08-23,10,0,20.4,TRUE,744,13.7,0,NA,0
"5628",2022-08-23 11:00:00,28,33.1,0,2.7,TRUE,20,9.916,51.41866,14,2022,8,23,11,0,2022-08-23,11,0,21.6,TRUE,823.1,13.6,0,NA,0
"5629",2022-08-23 12:00:00,28.6,30.2,0,2.5,TRUE,20,9.916,51.41866,14,2022,8,23,12,0,2022-08-23,12,0,22.1,TRUE,846.6,13.6,0,NA,0
"5630",2022-08-23 13:00:00,29.7,29.6,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,23,13,0,2022-08-23,13,0,22.6,TRUE,807.9,13.6,0,NA,0
"5631",2022-08-23 14:00:00,30.5,28.8,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,23,14,0,2022-08-23,14,0,22.6,TRUE,716.8,13.5,0,NA,0
"5632",2022-08-23 15:00:00,30.4,27.6,0,1.9,TRUE,20,9.916,51.41866,14,2022,8,23,15,0,2022-08-23,15,0,22,TRUE,503.8,13.5,0,NA,0
"5633",2022-08-23 16:00:00,29.6,28.2,0,1,TRUE,20,9.916,51.41866,14,2022,8,23,16,0,2022-08-23,16,0,21.5,TRUE,264.9,13.6,0,NA,0
"5634",2022-08-23 17:00:00,29.2,29.9,0,2.2,TRUE,20,9.916,51.41866,14,2022,8,23,17,0,2022-08-23,17,0,21.1,TRUE,214.9,13.5,0,NA,0
"5635",2022-08-23 18:00:00,27.8,32.8,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,23,18,0,2022-08-23,18,0,20.6,TRUE,66.5,13.4,0,NA,0
"5636",2022-08-23 19:00:00,23.8,42.6,0,0.6,TRUE,20,9.916,51.41866,14,2022,8,23,19,0,2022-08-23,19,0,19.8,TRUE,4,12.9,0,NA,0
"5637",2022-08-23 20:00:00,20.4,54.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,23,20,0,2022-08-23,20,0,19,TRUE,0,12.6,0,NA,0
"5638",2022-08-23 21:00:00,18.8,62,0,0,TRUE,20,9.916,51.41866,14,2022,8,23,21,0,2022-08-23,21,0,18.4,TRUE,0,12.5,0,NA,0
"5639",2022-08-23 22:00:00,18.5,60.7,0,0,TRUE,20,9.916,51.41866,14,2022,8,23,22,0,2022-08-23,22,0,17.9,TRUE,0,12.5,0,NA,0
"5640",2022-08-23 23:00:00,15.6,74.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,23,23,0,2022-08-23,23,0,17.6,TRUE,0,12.4,0,NA,0
"5641",2022-08-24,15.4,79.1,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,0,0,2022-08-24,0,0,17.3,TRUE,0,12.4,0,NA,0
"5642",2022-08-24 01:00:00,14.3,82.1,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,24,1,0,2022-08-24,1,0,16.9,TRUE,0,12.4,0,NA,0
"5643",2022-08-24 02:00:00,12.9,86.4,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,24,2,0,2022-08-24,2,0,16.6,TRUE,0,12.4,0,NA,0
"5644",2022-08-24 03:00:00,12.2,88.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,3,0,2022-08-24,3,0,16.3,TRUE,0,12.3,30,NA,0
"5645",2022-08-24 04:00:00,11.4,91.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,4,0,2022-08-24,4,0,16,TRUE,0,12.3,100,NA,0
"5646",2022-08-24 05:00:00,11.5,92.5,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,5,0,2022-08-24,5,0,15.7,TRUE,14.2,12.3,100,NA,0
"5647",2022-08-24 06:00:00,15.8,83.2,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,24,6,0,2022-08-24,6,0,15.7,TRUE,105.2,12.8,5,NA,0
"5648",2022-08-24 07:00:00,20.3,73,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,7,0,2022-08-24,7,0,16.2,TRUE,269.2,13.5,0,NA,0
"5649",2022-08-24 08:00:00,24.8,59.8,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,8,0,2022-08-24,8,0,17.1,TRUE,449.1,13.6,0,NA,0
"5650",2022-08-24 09:00:00,27.3,51.6,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,24,9,0,2022-08-24,9,0,18.4,TRUE,609.7,13.7,0,NA,0
"5651",2022-08-24 10:00:00,28.8,37.3,0,1.8,TRUE,20,9.916,51.41866,14,2022,8,24,10,0,2022-08-24,10,0,20,TRUE,741.7,13.7,0,NA,0
"5652",2022-08-24 11:00:00,29.7,34.5,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,24,11,0,2022-08-24,11,0,21.5,TRUE,819.1,13.5,0,NA,0
"5653",2022-08-24 12:00:00,30.4,33.2,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,24,12,0,2022-08-24,12,0,21.9,TRUE,835.6,13.5,0,NA,0
"5654",2022-08-24 13:00:00,31.4,30.6,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,24,13,0,2022-08-24,13,0,22.6,TRUE,806.8,13.5,0,NA,0
"5655",2022-08-24 14:00:00,32.1,30.3,0,1.4,FALSE,20,9.916,51.41866,14,2022,8,24,14,0,2022-08-24,14,0,22.8,TRUE,710.1,13.5,0,NA,0
"5656",2022-08-24 15:00:00,32.5,28.9,0,1.7,TRUE,20,9.916,51.41866,14,2022,8,24,15,0,2022-08-24,15,0,22.3,TRUE,577.2,13.5,0,NA,0
"5657",2022-08-24 16:00:00,31.7,29.7,0,2.3,TRUE,20,9.916,51.41866,14,2022,8,24,16,0,2022-08-24,16,0,21.9,TRUE,377.3,13.5,0,NA,0
"5658",2022-08-24 17:00:00,30.7,31.3,0,2.9,TRUE,20,9.916,51.41866,14,2022,8,24,17,0,2022-08-24,17,0,21.5,TRUE,222.3,13.5,0,NA,0
"5659",2022-08-24 18:00:00,28.7,33.7,0,2.3,TRUE,20,9.916,51.41866,14,2022,8,24,18,0,2022-08-24,18,0,20.9,TRUE,38.6,13.3,0,NA,0
"5660",2022-08-24 19:00:00,25.9,39,0,1.7,TRUE,20,9.916,51.41866,14,2022,8,24,19,0,2022-08-24,19,0,20.2,TRUE,1.7,12.8,0,NA,0
"5661",2022-08-24 20:00:00,22.6,50.2,0,0.2,TRUE,20,9.916,51.41866,14,2022,8,24,20,0,2022-08-24,20,0,19.5,TRUE,0,12.6,0,NA,0
"5662",2022-08-24 21:00:00,19.6,61.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,21,0,2022-08-24,21,0,18.8,TRUE,0,12.5,0,NA,0
"5663",2022-08-24 22:00:00,16.6,70.4,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,22,0,2022-08-24,22,0,18.2,TRUE,0,12.5,0,NA,0
"5664",2022-08-24 23:00:00,14.8,75.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,24,23,0,2022-08-24,23,0,17.7,TRUE,0,12.4,0,NA,0
"5665",2022-08-25,13.9,82.7,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,0,0,2022-08-25,0,0,17.2,TRUE,0,12.4,0,NA,0
"5666",2022-08-25 01:00:00,13,84.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,1,0,2022-08-25,1,0,16.8,TRUE,0,12.4,0,NA,0
"5667",2022-08-25 02:00:00,12.4,87.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,2,0,2022-08-25,2,0,16.5,TRUE,0,12.4,1.7,NA,0
"5668",2022-08-25 03:00:00,11.7,90.4,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,3,0,2022-08-25,3,0,16.2,TRUE,0,12.3,100,NA,0
"5669",2022-08-25 04:00:00,11.4,91.5,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,4,0,2022-08-25,4,0,16,TRUE,0,12.3,100,NA,0
"5670",2022-08-25 05:00:00,11.5,93.4,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,5,0,2022-08-25,5,0,15.8,TRUE,11.8,12.3,100,NA,0
"5671",2022-08-25 06:00:00,15.7,84.1,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,6,0,2022-08-25,6,0,15.9,TRUE,100,12.8,20,NA,0
"5672",2022-08-25 07:00:00,21.5,68.8,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,7,0,2022-08-25,7,0,16.4,TRUE,257.8,13.5,0,NA,0
"5673",2022-08-25 08:00:00,25.1,60.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,8,0,2022-08-25,8,0,17.3,TRUE,420.2,13.6,0,NA,0
"5674",2022-08-25 09:00:00,26.8,59.4,0,0.4,TRUE,20,9.916,51.41866,14,2022,8,25,9,0,2022-08-25,9,0,18.5,TRUE,485.4,13.6,0,NA,0
"5675",2022-08-25 10:00:00,27.8,55.7,0,2.5,TRUE,20,9.916,51.41866,14,2022,8,25,10,0,2022-08-25,10,0,19.8,TRUE,674.5,13.7,0,NA,0
"5676",2022-08-25 11:00:00,27.9,52,0,2.7,TRUE,20,9.916,51.41866,14,2022,8,25,11,0,2022-08-25,11,0,20.7,TRUE,562.6,13.6,0,NA,0
"5677",2022-08-25 12:00:00,29.7,45.6,0,3.9,TRUE,20,9.916,51.41866,14,2022,8,25,12,0,2022-08-25,12,0,21.8,TRUE,824.6,13.6,0,NA,0
"5678",2022-08-25 13:00:00,29.4,45.8,0,4.2,TRUE,20,9.916,51.41866,14,2022,8,25,13,0,2022-08-25,13,0,22.2,TRUE,528.8,13.6,0,NA,0
"5679",2022-08-25 14:00:00,29.9,44.3,0,3.3,TRUE,20,9.916,51.41866,14,2022,8,25,14,0,2022-08-25,14,0,22.1,TRUE,477.4,13.6,0,NA,0
"5680",2022-08-25 15:00:00,30.1,42.9,0,3,TRUE,20,9.916,51.41866,14,2022,8,25,15,0,2022-08-25,15,0,21.9,TRUE,332,13.5,0,NA,0
"5681",2022-08-25 16:00:00,29.7,43.3,0,3.2,TRUE,20,9.916,51.41866,14,2022,8,25,16,0,2022-08-25,16,0,21.5,TRUE,224.7,13.5,0,NA,0
"5682",2022-08-25 17:00:00,29.3,44.2,0,2.7,TRUE,20,9.916,51.41866,14,2022,8,25,17,0,2022-08-25,17,0,21.2,TRUE,132.6,13.4,0,NA,0
"5683",2022-08-25 18:00:00,28.4,46.4,0,1.5,TRUE,20,9.916,51.41866,14,2022,8,25,18,0,2022-08-25,18,0,20.9,TRUE,71.4,13.4,0,NA,0
"5684",2022-08-25 19:00:00,24.5,60,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,19,0,2022-08-25,19,0,20.3,TRUE,7.8,12.9,0,NA,0
"5685",2022-08-25 20:00:00,21.4,73.4,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,20,0,2022-08-25,20,0,19.6,TRUE,0,12.6,0,NA,0
"5686",2022-08-25 21:00:00,21.6,72.2,0,0.3,TRUE,20,9.916,51.41866,14,2022,8,25,21,0,2022-08-25,21,0,19.2,TRUE,0,12.5,0,NA,0
"5687",2022-08-25 22:00:00,20.2,76.3,0,0.1,TRUE,20,9.916,51.41866,14,2022,8,25,22,0,2022-08-25,22,0,18.9,TRUE,0,12.5,0,NA,0
"5688",2022-08-25 23:00:00,20.2,78.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,25,23,0,2022-08-25,23,0,18.7,TRUE,0,12.5,0,NA,0
"5689",2022-08-26,19.8,81,0,0.3,TRUE,20,9.916,51.41866,14,2022,8,26,0,0,2022-08-26,0,0,18.5,TRUE,0,12.5,0,NA,0
"5690",2022-08-26 01:00:00,18.8,83.7,0,0.4,TRUE,20,9.916,51.41866,14,2022,8,26,1,0,2022-08-26,1,0,18.4,TRUE,0,12.5,0,NA,0
"5691",2022-08-26 02:00:00,17.1,87.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,2,0,2022-08-26,2,0,18,TRUE,0,12.4,0,NA,0
"5692",2022-08-26 03:00:00,16.5,89.3,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,3,0,2022-08-26,3,0,17.8,TRUE,0,12.4,0,NA,0
"5693",2022-08-26 04:00:00,16.8,89.6,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,4,0,2022-08-26,4,0,17.8,TRUE,0,12.4,0,NA,0
"5694",2022-08-26 05:00:00,16.2,91.3,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,5,0,2022-08-26,5,0,17.5,TRUE,14.1,12.4,15,NA,0
"5695",2022-08-26 06:00:00,18.8,87.9,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,6,0,2022-08-26,6,0,17.5,TRUE,94.2,12.8,0,NA,0
"5696",2022-08-26 07:00:00,22.4,78.5,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,7,0,2022-08-26,7,0,17.9,TRUE,209.2,13.5,0,NA,0
"5697",2022-08-26 08:00:00,26.8,68.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,8,0,2022-08-26,8,0,18.6,TRUE,413.4,13.6,0,NA,0
"5698",2022-08-26 09:00:00,29.1,62.2,0,0,TRUE,20,9.916,51.41866,14,2022,8,26,9,0,2022-08-26,9,0,19.8,TRUE,572.4,13.6,0,NA,0
